VisitorId,Time entered,Time spent (mins),Money spent (euros),Day
1604,12:41:43 PM,118,17.69,1
2522,3:21:30 PM,114,41.78,1
4683,11:03:18 AM,101,26.08,1
513,3:47:07 PM,28,37.72,1
4880,12:23:39 PM,61,13.84,1
4730,3:24:54 PM,87,47.06,1
36,10:18:31 AM,107,36.0,1
327,5:33:22 PM,25,13.03,1
2627,7:57:48 PM,76,27.03,1
2187,11:38:10 AM,44,45.45,1
2732,7:14:09 PM,44,15.77,1
538,2:03:56 PM,63,16.77,1
1096,1:38:43 PM,114,39.38,1
4567,5:11:50 PM,27,42.25,1
444,4:15:32 PM,71,15.32,1
1854,2:36:30 PM,73,43.83,1
1202,9:03:20 AM,53,44.28,1
1875,12:20:00 PM,110,18.79,1
1161,4:59:00 PM,101,11.41,1
2662,7:10:21 PM,57,31.14,1
1522,7:09:14 PM,27,40.85,1
4121,9:53:03 AM,46,40.25,1
3214,12:39:12 PM,89,34.9,1
3038,11:24:08 AM,65,42.84,1
1972,11:22:30 AM,89,39.6,1
2939,11:35:16 AM,100,41.91,1
3732,2:56:05 PM,113,21.88,1
1581,10:54:55 AM,51,43.33,1
2105,1:05:53 PM,39,25.68,1
4524,10:14:39 AM,117,23.53,1
2204,10:39:18 AM,120,42.2,1
1451,6:35:54 PM,32,31.88,1
2663,10:19:54 AM,110,30.42,1
199,8:39:01 PM,21,34.03,1
1279,1:10:54 PM,18,11.91,1
2556,6:26:42 PM,48,36.75,1
2777,3:37:51 PM,80,20.85,1
4103,2:06:33 PM,120,41.13,1
623,11:04:12 AM,103,40.41,1
871,3:52:25 PM,72,10.48,1
3256,1:02:26 PM,95,16.32,1
3834,2:08:39 PM,28,36.08,1
455,1:39:00 PM,97,44.3,1
369,2:44:43 PM,26,25.66,1
4309,2:28:52 PM,92,39.72,1
811,2:55:31 PM,49,27.42,1
2222,9:54:17 AM,98,19.24,1
4078,10:18:45 AM,89,33.28,1
1210,10:30:31 AM,43,24.88,1
4069,4:58:36 PM,72,32.5,1
1925,3:13:04 PM,76,40.65,1
3473,4:29:25 PM,62,23.63,1
2244,4:26:27 PM,107,40.19,1
1241,5:34:33 PM,100,34.54,1
1330,3:53:04 PM,81,31.61,1
1918,12:26:52 PM,116,30.73,1
2098,4:13:35 PM,97,17.04,1
4651,5:50:11 PM,12,26.69,1
4536,1:38:05 PM,53,31.96,1
3876,10:12:17 AM,93,33.34,1
3880,7:32:51 PM,61,19.01,1
4853,3:14:06 PM,42,19.65,1
2241,4:00:50 PM,68,26.04,1
4910,5:03:52 PM,35,40.04,1
2704,3:33:47 PM,117,39.43,1
1458,5:45:51 PM,29,45.83,1
2566,7:15:09 PM,88,24.25,1
4112,5:04:52 PM,42,47.65,1
2158,9:22:47 AM,14,37.91,1
914,10:39:51 AM,11,46.78,1
1943,5:42:10 PM,52,16.94,1
2679,1:55:38 PM,35,12.78,1
4261,10:05:01 AM,83,27.34,1
1683,4:35:39 PM,84,42.0,1
2159,10:26:48 AM,101,48.95,1
1276,6:21:32 PM,104,42.26,1
2823,7:45:33 PM,27,49.48,1
4605,4:23:08 PM,32,20.96,1
651,6:41:17 PM,52,23.55,1
4135,8:16:57 PM,119,40.96,1
3813,1:27:31 PM,50,33.36,1
4996,12:47:28 PM,14,17.68,1
2989,10:32:58 AM,29,18.52,1
3605,12:31:36 PM,103,12.94,1
4828,11:21:33 AM,29,13.95,1
805,11:21:26 AM,111,24.45,1
1430,6:59:09 PM,53,46.23,1
2210,12:24:50 PM,39,21.93,1
275,7:28:23 PM,15,14.71,1
444,2:12:04 PM,11,48.21,1
2275,3:24:39 PM,103,17.96,1
2150,1:27:18 PM,83,33.22,1
120,5:09:13 PM,65,32.94,1
3453,7:01:15 PM,82,18.23,1
2041,10:17:10 AM,14,18.98,1
1993,8:29:13 PM,61,33.56,1
304,12:20:15 PM,88,14.19,1
4400,8:46:16 PM,102,45.02,1
4652,6:53:56 PM,52,21.25,1
4248,4:26:48 PM,89,30.14,1
2850,12:06:01 PM,26,42.52,1
2623,7:10:08 PM,32,45.27,1
195,1:24:00 PM,26,40.0,1
188,1:38:35 PM,46,40.45,1
864,5:17:15 PM,104,45.0,1
2769,2:38:11 PM,76,39.94,1
4092,2:04:55 PM,91,26.65,1
73,8:36:05 PM,81,40.04,1
4305,2:05:13 PM,68,37.96,1
1544,11:07:45 AM,54,40.13,1
4293,1:11:31 PM,119,43.14,1
2667,5:41:51 PM,94,35.32,1
4929,11:39:21 AM,79,10.62,1
4418,10:32:44 AM,97,38.94,1
3461,4:05:11 PM,113,39.41,1
4402,8:52:42 PM,92,49.64,1
4790,2:54:00 PM,21,45.32,1
1926,9:39:26 AM,83,42.8,1
1927,11:52:35 AM,53,39.22,1
2818,6:22:25 PM,61,24.75,1
1491,4:02:12 PM,61,45.66,1
2523,7:11:33 PM,90,12.51,1
1927,8:49:21 PM,54,44.45,1
2627,9:10:11 AM,50,32.92,1
678,1:45:58 PM,51,19.32,1
97,10:25:54 AM,57,30.02,1
3507,4:36:08 PM,31,23.55,1
2163,7:32:46 PM,71,12.44,1
2184,7:04:02 PM,110,28.04,1
4662,6:24:59 PM,88,23.95,1
106,3:25:00 PM,95,40.89,1
24,8:16:51 PM,117,36.5,1
3652,6:40:10 PM,104,35.13,1
1107,6:16:22 PM,81,40.02,1
3272,1:39:17 PM,74,24.75,1
3152,11:43:07 AM,11,46.18,1
4239,11:13:08 AM,115,23.56,1
1809,7:44:02 PM,46,11.8,1
4836,6:58:06 PM,80,33.88,1
3658,8:03:24 PM,41,15.72,1
1697,3:51:33 PM,74,28.91,1
1114,12:15:40 PM,10,22.12,1
1375,11:55:32 AM,39,44.93,1
3241,1:30:18 PM,20,21.69,1
1618,3:30:27 PM,56,22.44,1
4679,2:33:04 PM,79,21.93,1
3734,11:30:05 AM,86,49.05,1
2722,10:29:47 AM,62,19.91,1
2105,6:20:50 PM,79,48.9,1
4071,8:10:30 PM,74,10.9,1
2762,5:56:35 PM,53,30.8,1
3751,10:49:02 AM,73,32.02,1
3038,2:30:38 PM,75,10.17,1
1385,11:40:11 AM,42,33.61,1
4692,7:30:25 PM,39,45.06,1
80,7:39:49 PM,111,19.61,1
2884,11:32:31 AM,80,39.73,1
226,6:40:35 PM,119,39.36,1
2894,11:39:58 AM,76,41.59,1
120,3:23:38 PM,21,36.7,1
1424,5:44:08 PM,103,26.76,1
4308,3:21:54 PM,17,20.67,1
1044,9:10:36 AM,46,17.61,1
1341,11:13:21 AM,51,42.54,1
4605,10:52:40 AM,114,11.81,1
4163,5:15:49 PM,38,25.91,1
271,4:12:41 PM,72,11.8,1
4275,3:47:00 PM,44,14.14,1
4664,6:07:52 PM,82,33.0,1
4702,2:37:47 PM,44,48.84,1
4587,11:10:54 AM,73,40.77,1
3556,10:28:25 AM,56,44.1,1
1327,3:22:16 PM,62,46.8,1
2275,9:11:43 AM,32,38.31,1
1149,5:22:29 PM,103,33.12,1
3658,9:39:43 AM,52,38.93,1
2060,8:30:18 PM,12,46.32,1
1489,9:20:01 AM,111,47.29,1
1941,7:15:43 PM,68,15.36,1
1830,5:06:48 PM,77,32.69,1
1490,3:58:44 PM,90,33.38,1
1105,12:25:00 PM,37,48.42,1
4329,4:36:47 PM,114,29.26,1
1912,12:29:10 PM,120,28.63,1
2964,11:48:13 AM,98,29.78,1
3711,11:27:43 AM,27,37.75,1
442,8:18:07 PM,27,36.07,1
923,7:34:19 PM,83,20.36,1
3180,4:02:53 PM,18,34.92,1
1022,4:12:36 PM,32,11.95,1
1415,6:46:32 PM,71,18.68,1
3134,10:52:11 AM,17,38.5,1
1518,4:09:49 PM,53,34.62,1
2647,3:24:04 PM,107,11.49,1
2330,12:24:14 PM,90,25.4,1
2555,3:36:46 PM,81,33.36,1
3801,8:33:26 PM,31,48.15,1
2212,9:42:42 AM,89,41.64,1
3450,3:48:43 PM,61,17.18,1
450,2:11:38 PM,79,36.18,1
2390,1:53:18 PM,56,36.0,1
494,6:13:27 PM,38,36.23,1
73,10:33:11 AM,35,45.13,1
2157,8:55:13 PM,119,16.64,1
3955,7:37:09 PM,53,32.31,1
780,6:05:02 PM,117,25.85,1
1558,6:01:14 PM,62,30.99,1
4399,11:01:29 AM,112,30.27,1
4790,6:38:33 PM,38,27.28,1
3287,1:31:05 PM,51,49.28,1
4369,8:59:41 PM,16,20.42,1
2001,11:53:45 AM,68,34.62,1
1940,5:52:12 PM,58,28.77,1
801,3:14:35 PM,37,20.03,1
4616,3:05:32 PM,12,47.76,1
422,7:27:16 PM,32,25.38,1
1911,10:24:29 AM,51,14.07,1
3946,7:00:11 PM,93,19.22,1
4491,10:16:27 AM,112,36.65,1
1885,7:39:16 PM,16,32.59,1
385,12:15:21 PM,25,14.46,1
2142,10:11:34 AM,71,46.13,1
2767,5:06:35 PM,70,23.89,1
851,2:48:22 PM,29,39.21,1
4767,3:34:44 PM,57,32.59,1
49,8:44:48 PM,66,13.55,1
1943,10:21:57 AM,86,33.77,1
3053,4:53:12 PM,22,21.95,1
1449,3:42:33 PM,76,17.32,1
1677,9:48:53 AM,107,10.45,1
4843,12:01:03 PM,17,24.9,1
693,2:12:17 PM,75,48.89,1
3786,5:57:44 PM,25,34.15,1
2011,12:57:06 PM,93,49.98,1
1226,11:44:55 AM,41,24.95,1
3736,7:25:17 PM,75,26.35,1
1857,5:21:27 PM,11,35.43,1
4070,12:19:59 PM,112,12.06,1
2330,3:43:54 PM,50,15.03,1
560,6:01:31 PM,89,49.58,1
239,1:15:57 PM,72,23.86,1
609,8:59:02 PM,118,36.89,1
1014,1:21:51 PM,51,41.21,1
3457,12:08:37 PM,53,22.22,1
94,2:14:51 PM,108,40.51,1
4538,10:17:06 AM,66,44.94,1
3235,12:19:02 PM,71,41.59,1
369,3:27:14 PM,89,13.35,1
456,5:18:50 PM,84,24.51,1
4347,3:51:55 PM,48,29.45,1
2768,4:53:34 PM,106,43.12,1
3479,10:56:38 AM,82,47.13,1
373,9:14:18 AM,43,22.95,1
2804,1:35:27 PM,95,26.39,1
3272,10:37:17 AM,55,24.99,1
4886,3:42:42 PM,23,42.07,1
3689,12:02:14 PM,55,49.33,1
1499,8:17:35 PM,103,24.77,1
271,4:35:46 PM,45,33.08,1
2542,11:14:21 AM,100,34.76,1
3741,5:28:28 PM,32,32.4,1
3938,10:45:23 AM,49,35.99,1
3010,11:49:44 AM,68,13.1,1
2135,6:26:51 PM,10,43.52,1
3206,10:26:27 AM,112,31.71,1
1255,4:08:11 PM,47,10.2,1
3981,3:46:38 PM,100,39.9,1
4202,1:12:48 PM,32,26.64,1
3253,5:11:47 PM,76,33.4,1
4233,4:10:35 PM,117,20.08,1
946,9:38:14 AM,71,12.01,1
4848,11:57:50 AM,71,17.1,1
3840,3:40:32 PM,31,23.43,1
2307,8:10:35 PM,109,34.84,1
3694,9:41:03 AM,120,37.1,1
2430,12:01:21 PM,100,14.52,1
2221,4:12:54 PM,55,45.1,1
4679,11:14:43 AM,42,39.38,1
1433,9:46:17 AM,90,44.49,1
1396,1:54:32 PM,41,32.38,1
4215,7:45:31 PM,65,22.04,1
108,12:19:22 PM,37,27.83,1
3822,6:39:18 PM,97,10.62,1
1151,7:25:27 PM,81,40.66,1
4060,5:03:51 PM,82,44.84,1
1750,10:31:57 AM,92,34.44,1
1798,11:06:15 AM,70,14.81,1
4296,3:56:58 PM,55,27.34,1
3729,11:13:07 AM,48,39.68,1
1859,12:34:35 PM,89,12.45,1
4255,3:29:50 PM,34,12.84,1
2301,8:46:24 PM,49,38.27,1
2800,12:01:27 PM,27,13.77,1
3981,6:45:19 PM,83,10.24,1
1277,9:41:31 AM,11,33.97,1
32,5:11:35 PM,11,48.74,1
2751,8:52:22 PM,59,36.54,1
1965,8:28:20 PM,71,48.71,1
4458,8:19:34 PM,37,47.6,1
1797,5:10:07 PM,68,48.83,1
340,4:29:42 PM,70,44.16,1
537,10:25:13 AM,12,14.43,1
1845,2:47:57 PM,84,37.67,1
1955,7:34:20 PM,69,23.43,1
3450,10:30:10 AM,70,25.08,1
3945,12:28:07 PM,41,19.78,1
3149,6:46:52 PM,19,32.04,1
90,7:15:54 PM,64,22.71,1
11,4:51:46 PM,108,12.59,1
1226,8:21:11 PM,88,46.69,1
3959,10:39:45 AM,57,18.54,1
4602,4:48:58 PM,45,44.31,1
1899,4:02:55 PM,55,10.47,1
955,6:02:41 PM,93,19.38,1
4691,1:22:00 PM,99,41.5,1
4890,3:03:34 PM,72,33.16,1
2531,4:12:06 PM,55,48.05,1
1742,1:13:28 PM,85,41.89,1
4182,4:57:48 PM,89,22.65,1
2007,11:12:37 AM,74,11.91,1
2341,10:05:07 AM,93,14.85,1
67,11:16:35 AM,27,40.99,1
1038,11:15:14 AM,116,16.31,1
2808,7:21:22 PM,21,33.88,1
2252,11:25:57 AM,42,19.18,1
255,7:48:20 PM,115,37.27,1
2088,12:11:39 PM,35,43.88,1
938,11:11:05 AM,23,14.78,1
2623,8:59:35 PM,12,15.77,1
1462,6:47:25 PM,80,20.42,1
1333,8:48:00 PM,68,15.64,1
876,4:46:38 PM,100,48.75,1
4647,12:06:16 PM,58,44.53,1
1077,11:23:44 AM,110,13.56,1
58,6:07:54 PM,21,35.81,1
1046,8:35:40 PM,104,44.48,1
3978,7:38:52 PM,39,41.15,1
1189,8:09:55 PM,95,10.03,1
4003,11:16:53 AM,46,30.65,1
3149,9:18:11 AM,54,31.03,1
4861,12:10:54 PM,23,42.58,1
535,12:13:33 PM,84,24.89,1
3936,8:29:43 PM,115,39.31,1
779,3:03:03 PM,32,38.91,1
1840,2:50:19 PM,82,33.37,1
2710,1:34:56 PM,100,17.47,1
4266,12:28:20 PM,42,12.31,1
3603,5:02:10 PM,90,23.68,1
575,6:15:25 PM,99,39.77,1
452,12:36:55 PM,62,34.06,1
1089,7:36:22 PM,48,47.55,1
4565,7:18:12 PM,66,39.97,1
2625,1:29:26 PM,65,31.84,1
4749,2:16:56 PM,12,28.49,1
519,2:33:56 PM,67,30.54,1
258,5:53:42 PM,63,13.11,1
3983,5:50:08 PM,10,41.59,1
2419,9:31:24 AM,78,35.08,1
3528,4:16:04 PM,61,26.79,1
4261,5:29:41 PM,35,23.28,1
1334,4:50:02 PM,16,16.77,1
410,4:31:16 PM,26,24.08,1
2680,10:56:00 AM,68,25.27,1
4403,8:54:08 PM,77,19.53,1
1014,9:22:08 AM,31,33.31,1
1036,9:28:57 AM,58,25.06,1
2397,9:42:28 AM,27,22.59,1
1846,12:37:59 PM,81,42.7,1
4433,3:57:51 PM,116,28.06,1
2195,10:40:01 AM,75,12.05,1
119,4:24:06 PM,48,11.48,1
349,11:03:25 AM,50,23.49,1
1196,9:45:15 AM,10,37.38,1
959,7:35:01 PM,51,24.26,1
2645,3:02:07 PM,37,48.54,1
4433,4:38:11 PM,118,46.9,1
128,6:15:45 PM,34,30.03,1
3255,10:08:09 AM,106,14.32,1
3160,12:40:40 PM,102,17.18,1
2655,2:16:13 PM,90,11.31,1
2083,8:03:03 PM,93,38.28,1
805,11:36:55 AM,57,41.96,1
2127,5:12:04 PM,87,40.3,1
3613,2:14:55 PM,28,46.66,1
4184,6:28:33 PM,81,32.43,1
1501,4:12:17 PM,70,39.25,1
3490,3:13:33 PM,23,41.53,1
4914,11:20:26 AM,75,17.06,1
4242,6:55:31 PM,49,20.68,1
482,10:29:53 AM,111,18.66,1
409,11:34:36 AM,87,19.35,1
1173,10:55:52 AM,120,38.5,1
110,4:56:02 PM,112,19.7,1
4534,1:18:44 PM,11,22.44,1
4053,5:38:20 PM,52,18.11,1
3885,12:30:57 PM,77,47.61,1
929,3:16:28 PM,101,29.64,1
4649,7:50:27 PM,53,36.79,1
4924,9:47:05 AM,102,16.55,1
3156,6:57:23 PM,48,27.31,1
3060,11:04:56 AM,27,25.71,1
607,1:56:13 PM,31,32.45,1
97,1:07:21 PM,84,45.89,1
3069,7:58:54 PM,72,10.37,1
72,12:20:59 PM,73,12.5,1
849,11:17:27 AM,83,45.74,1
2343,11:27:38 AM,61,27.52,1
243,4:45:21 PM,46,25.78,1
446,2:13:00 PM,42,33.23,1
2541,7:45:36 PM,15,31.81,1
336,8:46:25 PM,19,17.48,1
4488,8:09:24 PM,78,23.98,1
2472,8:52:36 PM,119,15.21,1
314,8:43:55 PM,94,29.05,1
3447,2:56:41 PM,106,33.91,1
483,3:08:04 PM,37,41.96,1
1393,2:57:40 PM,11,32.89,1
2862,2:00:53 PM,52,29.98,1
3225,3:52:05 PM,85,36.42,1
3998,5:00:16 PM,73,45.09,1
465,5:05:35 PM,105,30.98,1
2352,5:23:07 PM,64,12.74,1
4432,4:18:05 PM,29,46.94,1
547,1:12:46 PM,93,45.21,1
900,4:55:58 PM,76,37.24,1
2967,1:19:16 PM,86,15.88,1
4527,8:54:16 PM,106,34.1,1
4377,11:32:50 AM,110,11.65,1
4575,11:49:24 AM,80,35.72,1
2023,9:44:02 AM,73,25.0,1
1799,11:24:47 AM,32,17.18,1
1628,10:45:12 AM,120,49.91,1
3234,8:15:23 PM,63,48.12,1
1290,1:19:36 PM,109,17.13,1
2675,4:18:52 PM,74,37.6,1
2252,4:51:14 PM,105,48.12,1
4277,3:41:43 PM,103,10.47,1
3399,6:36:01 PM,21,49.62,1
199,8:34:36 PM,37,39.39,1
1914,1:24:48 PM,102,46.91,1
2018,1:00:46 PM,64,23.75,1
541,10:00:55 AM,76,29.56,1
3788,9:33:30 AM,114,44.41,1
4779,3:45:41 PM,59,11.6,1
1480,8:16:29 PM,92,17.72,1
4071,4:00:51 PM,47,21.32,1
1072,10:06:08 AM,68,48.66,1
987,1:36:56 PM,48,34.23,1
1418,8:15:49 PM,24,38.76,1
701,5:08:59 PM,78,19.64,1
295,4:37:41 PM,98,21.52,1
4576,9:14:14 AM,61,36.27,1
3764,8:20:29 PM,91,46.31,1
1940,8:22:11 PM,66,27.43,1
4655,5:55:02 PM,49,11.82,1
4368,2:53:23 PM,117,47.67,1
1380,4:45:30 PM,105,39.94,1
1517,9:55:22 AM,58,11.62,1
1041,9:00:09 AM,79,37.41,1
2038,5:44:09 PM,81,43.26,1
4504,10:59:46 AM,39,10.93,1
681,1:35:22 PM,38,37.76,1
4929,9:37:49 AM,28,40.29,1
257,5:01:15 PM,18,28.07,1
3676,11:22:55 AM,61,26.49,1
4391,6:06:38 PM,93,27.27,1
4435,8:24:11 PM,43,30.15,1
3651,9:05:07 AM,73,38.34,1
4556,12:43:26 PM,74,41.65,1
3623,4:05:09 PM,62,19.25,1
2548,12:26:41 PM,85,39.08,1
3469,6:59:19 PM,60,23.14,1
1132,12:10:10 PM,21,28.47,1
2540,4:41:42 PM,16,27.65,1
2436,9:04:53 AM,11,11.49,1
3899,5:29:42 PM,112,33.97,1
4656,3:04:05 PM,26,48.75,1
1978,9:41:26 AM,77,23.67,1
4158,5:44:44 PM,47,38.7,1
1921,11:23:47 AM,84,48.87,1
4960,10:34:23 AM,24,42.46,1
1140,4:08:41 PM,77,23.38,1
868,2:33:15 PM,74,30.01,1
1989,5:46:51 PM,35,24.5,1
3654,2:04:31 PM,27,49.88,1
3570,9:55:43 AM,16,42.44,1
3718,4:32:01 PM,118,19.6,1
3135,4:56:39 PM,40,14.09,1
2866,12:27:04 PM,53,14.81,1
534,8:55:51 PM,49,21.13,1
3325,4:39:56 PM,48,14.95,1
673,12:58:29 PM,53,47.95,1
321,5:17:41 PM,107,46.14,1
2980,4:58:55 PM,99,36.1,1
3439,6:36:07 PM,67,10.76,1
3682,2:42:22 PM,76,24.01,1
4417,1:53:03 PM,52,45.14,1
4654,4:29:18 PM,104,44.05,1
924,1:57:52 PM,15,44.46,1
3154,5:09:46 PM,111,46.12,1
4644,4:48:03 PM,49,46.62,1
2720,9:44:29 AM,14,20.67,1
3543,2:45:56 PM,117,38.32,1
2386,1:59:08 PM,104,39.02,1
293,5:53:25 PM,49,16.88,1
550,2:38:56 PM,32,47.27,1
1504,3:51:51 PM,64,20.23,1
4610,11:29:48 AM,14,45.17,1
1333,8:13:18 PM,104,22.71,1
4626,11:34:44 AM,69,42.92,1
530,4:51:03 PM,37,45.33,1
4629,7:26:25 PM,52,42.78,1
925,7:11:32 PM,99,38.7,1
1521,4:59:49 PM,86,38.32,1
1295,4:41:00 PM,31,39.81,1
4516,7:59:34 PM,62,17.73,1
3853,1:17:00 PM,103,13.77,1
3894,4:06:48 PM,85,38.49,1
1032,9:41:37 AM,60,48.79,1
798,3:19:44 PM,53,39.01,1
2615,9:19:13 AM,90,33.27,1
2991,1:37:55 PM,89,35.42,1
2631,2:58:39 PM,112,33.54,1
1627,4:08:39 PM,75,12.7,1
171,7:53:04 PM,70,11.16,1
66,2:42:28 PM,78,15.64,1
3490,4:58:46 PM,83,25.82,1
186,2:40:09 PM,34,16.65,1
4048,10:41:53 AM,96,33.69,1
2838,11:01:56 AM,69,26.54,1
735,5:37:03 PM,60,47.65,1
1181,2:05:47 PM,107,30.24,1
4441,11:38:34 AM,71,29.39,1
1366,9:36:50 AM,116,48.26,1
4947,2:20:30 PM,96,45.83,1
73,11:38:24 AM,80,18.33,1
3886,7:04:53 PM,101,47.71,1
632,6:21:15 PM,37,37.06,1
1401,7:40:20 PM,63,22.2,1
3795,2:44:02 PM,77,29.93,1
4715,4:27:14 PM,113,30.56,1
3122,8:58:16 PM,113,35.46,1
3422,3:18:12 PM,99,42.15,1
3548,7:25:35 PM,92,44.3,1
4067,7:56:41 PM,76,29.9,1
611,1:18:30 PM,72,30.7,1
508,12:32:22 PM,96,16.3,1
395,10:04:41 AM,20,26.33,1
1586,4:37:25 PM,27,17.98,1
2486,4:37:11 PM,61,20.0,1
465,5:02:33 PM,90,44.13,1
2844,2:36:15 PM,86,35.02,1
1032,11:32:44 AM,30,39.9,1
2629,10:28:53 AM,46,11.87,1
4923,4:24:45 PM,109,29.35,1
376,9:14:28 AM,96,10.87,1
3499,5:02:19 PM,110,44.95,1
3524,4:32:18 PM,80,35.18,1
217,3:50:43 PM,18,10.35,1
3182,4:55:15 PM,45,41.57,1
3356,6:40:08 PM,94,12.63,1
1135,2:28:13 PM,35,30.98,1
3249,1:26:32 PM,71,22.04,1
2522,1:12:19 PM,20,42.53,1
730,2:40:05 PM,28,23.02,1
3216,7:37:40 PM,106,35.89,1
3406,3:21:03 PM,115,30.79,1
4578,1:15:51 PM,41,19.62,1
928,7:44:27 PM,70,48.2,1
43,1:18:52 PM,26,25.59,1
112,3:20:22 PM,82,46.4,1
556,4:13:55 PM,99,47.83,1
1252,6:27:04 PM,22,42.26,1
4738,9:17:21 AM,17,31.29,1
3273,8:47:54 PM,46,11.03,1
2137,3:07:07 PM,52,49.73,1
2248,4:27:10 PM,55,37.69,1
1303,1:02:54 PM,47,14.34,1
2619,11:35:53 AM,23,24.98,1
4558,5:25:49 PM,32,31.0,1
4915,11:30:07 AM,67,12.63,1
1789,9:51:51 AM,60,17.25,1
1497,10:07:33 AM,81,25.65,1
4474,6:05:36 PM,59,34.37,1
276,7:35:28 PM,30,24.8,1
4043,5:25:14 PM,38,22.55,1
987,7:05:38 PM,56,29.06,1
50,2:12:20 PM,84,27.26,1
2047,12:29:29 PM,55,49.24,1
23,5:14:16 PM,81,47.31,1
1746,3:12:57 PM,82,11.77,1
612,4:02:12 PM,74,19.31,1
2384,11:38:18 AM,57,44.11,1
4246,6:57:31 PM,29,17.12,1
861,3:20:53 PM,71,46.84,1
516,6:54:00 PM,10,47.85,1
2199,7:50:49 PM,95,13.11,1
524,3:28:32 PM,62,40.62,1
103,9:07:29 AM,58,44.26,1
915,8:54:39 PM,32,29.97,1
53,9:49:03 AM,58,17.23,1
3831,4:34:08 PM,70,41.29,1
4791,4:41:55 PM,25,31.24,1
1413,1:05:06 PM,106,46.55,1
420,8:48:36 PM,27,27.5,1
1231,2:06:29 PM,92,26.26,1
976,3:34:40 PM,104,46.1,1
778,1:35:27 PM,36,42.21,1
499,7:50:24 PM,28,42.8,1
2144,12:01:46 PM,34,44.98,1
3823,6:02:40 PM,16,17.09,1
397,5:59:09 PM,68,10.02,1
3872,7:12:02 PM,75,41.25,1
3197,9:40:31 AM,22,24.21,1
1907,4:42:35 PM,54,33.84,1
3002,10:30:36 AM,52,34.25,1
1512,10:00:31 AM,64,42.87,1
1772,9:04:44 AM,44,38.39,1
2452,3:51:53 PM,63,44.64,1
3083,11:23:45 AM,119,27.26,1
3565,10:43:44 AM,48,37.56,1
4178,2:38:02 PM,115,29.49,1
4561,2:20:48 PM,30,43.51,1
4820,10:15:30 AM,72,25.75,1
1166,10:26:18 AM,119,35.3,1
896,6:33:49 PM,41,41.33,1
3432,10:29:07 AM,99,36.18,1
3786,7:45:54 PM,32,38.89,1
3440,4:08:40 PM,77,47.75,1
2016,2:22:31 PM,43,34.79,1
2776,5:44:24 PM,30,12.15,1
4878,1:33:10 PM,119,46.5,1
1012,1:23:53 PM,85,28.05,1
2677,8:36:30 PM,82,42.33,1
4731,10:13:52 AM,80,14.9,1
324,6:01:49 PM,64,21.31,1
4456,6:29:48 PM,13,29.93,1
3723,10:06:54 AM,107,23.85,1
3054,10:43:59 AM,120,21.16,1
4741,8:27:02 PM,92,24.05,1
1980,7:37:08 PM,12,20.58,1
1605,12:25:50 PM,22,16.94,1
2338,3:48:21 PM,35,37.3,1
2823,4:10:28 PM,15,42.62,1
2382,10:51:40 AM,44,40.12,1
554,7:54:03 PM,93,14.25,1
2940,5:44:21 PM,46,25.63,1
4345,1:25:54 PM,34,31.21,1
3416,6:52:00 PM,12,40.62,1
1869,4:02:27 PM,59,14.49,1
2938,11:43:21 AM,98,23.98,1
1430,11:29:10 AM,53,37.42,1
868,4:43:59 PM,76,38.36,1
1677,9:58:59 AM,40,47.46,1
1906,7:06:51 PM,62,42.43,1
1866,4:22:33 PM,98,22.94,1
902,12:25:00 PM,56,35.1,1
1281,8:50:06 PM,14,31.26,1
3124,11:27:22 AM,59,23.58,1
3025,3:47:38 PM,96,29.26,1
3985,2:14:26 PM,84,28.57,1
1898,10:46:15 AM,28,19.75,1
1553,8:54:59 PM,11,30.0,1
1106,1:49:20 PM,94,27.61,1
1663,2:19:40 PM,84,14.94,1
1682,7:39:30 PM,26,27.29,1
956,4:37:22 PM,102,33.63,1
4352,10:48:27 AM,96,15.96,1
2144,8:51:32 PM,62,22.61,1
1877,2:45:38 PM,119,19.46,1
3825,4:13:25 PM,120,25.75,1
3606,12:54:29 PM,25,35.22,1
2452,11:58:25 AM,77,20.83,1
1226,9:47:09 AM,83,49.76,1
4265,4:27:18 PM,109,29.64,1
1064,5:36:17 PM,55,11.54,1
2349,5:52:46 PM,67,15.19,1
152,6:30:47 PM,60,12.14,1
739,9:28:14 AM,30,22.68,1
1504,6:45:28 PM,89,15.17,1
2117,6:32:04 PM,83,33.37,1
4904,9:34:56 AM,86,47.07,1
4543,2:25:09 PM,37,26.05,1
1184,7:06:17 PM,97,21.32,1
3440,11:15:58 AM,115,16.23,1
3070,10:39:49 AM,119,25.08,1
301,5:49:45 PM,41,40.63,1
2200,2:37:42 PM,60,17.63,1
3289,7:54:41 PM,36,22.93,1
2133,1:40:00 PM,31,16.46,1
2986,8:28:48 PM,65,14.47,1
3485,1:00:28 PM,116,31.14,1
4922,12:33:12 PM,51,22.61,1
4471,8:27:01 PM,32,26.36,1
4013,9:50:11 AM,85,11.21,1
1346,3:03:15 PM,50,32.9,1
4976,7:57:57 PM,110,46.75,1
2412,9:15:11 AM,40,38.78,1
4370,5:17:50 PM,48,12.22,1
1780,11:08:44 AM,94,40.47,1
62,1:43:58 PM,25,32.48,1
3724,2:57:22 PM,50,48.94,1
2719,8:32:58 PM,60,25.98,1
1212,9:34:35 AM,65,25.9,1
104,6:29:46 PM,41,19.38,1
2778,7:55:17 PM,63,38.96,1
