VisitorId,Time entered,Time spent (mins),Money spent (euros),Day
1175,3:08:25 PM,225,44.72,2
1175,8:40:40 PM,285,53.37,3
1175,2:55:43 PM,465,140.15,4
4615,10:19:26 AM,85,27.62,1
4615,2:35:53 PM,51,24.18,2
4615,5:43:49 PM,259,61.24,3
439,6:54:09 PM,53,43.52,1
439,9:41:15 AM,85,31.82,2
439,6:29:50 PM,36,41.68,3
439,9:54:50 AM,222,113.72,4
439,10:43:47 AM,599,84.88,5
439,5:47:01 PM,427,78.02,6
1475,8:04:20 PM,19,38.28,1
1475,6:16:14 PM,131,69.59,2
1475,6:33:55 PM,345,111.98,3
1475,11:59:22 AM,190,155.7,4
1475,11:03:27 AM,465,83.99,5
1475,7:25:57 PM,618,179.04,6
1475,2:37:20 PM,818,187.91,7
4981,3:45:17 PM,23,12.74,1
4981,8:04:21 PM,29,22.54,2
3163,7:35:42 PM,29,41.43,1
3163,2:31:26 PM,117,48.76,2
538,6:41:18 PM,107,37.09,1
538,10:05:16 AM,168,86.09,2
538,8:36:20 PM,53,139.67,3
538,12:50:35 PM,150,90.27,4
538,7:50:34 PM,554,141.4,5
1001,3:26:50 PM,66,11.88,1
1001,7:10:35 PM,135,41.99,2
3605,7:01:41 PM,45,43.4,1
3605,9:23:15 AM,229,73.18,2
1826,8:59:32 PM,35,12.71,1
1826,12:34:51 PM,230,85.73,2
1826,12:29:41 PM,273,54.68,3
1826,4:23:03 PM,149,111.47,4
1521,1:54:35 PM,104,46.55,1
1521,12:26:53 PM,140,70.61,2
1521,10:01:11 AM,267,112.75,3
4456,7:19:22 PM,83,27.73,1
4456,8:09:34 PM,53,68.84,2
384,1:56:59 PM,77,42.61,1
384,10:20:37 AM,124,67.54,2
384,2:43:32 PM,357,70.56,3
4637,4:32:10 PM,88,13.71,1
4637,8:57:53 PM,20,68.4,2
4637,4:10:35 PM,73,125.24,3
4637,8:43:48 PM,412,129.59,4
4637,2:36:27 PM,114,207.9,5
4438,3:55:37 PM,99,19.69,1
2209,9:35:01 AM,101,28.53,1
2209,8:09:18 PM,194,24.81,2
2209,5:47:03 PM,301,130.46,3
2209,1:28:23 PM,387,127.2,4
2209,11:01:27 AM,412,53.92,5
2209,2:01:54 PM,507,67.3,6
1793,10:35:07 AM,117,36.28,1
1793,8:28:20 PM,40,39.34,2
1793,3:25:41 PM,165,102.0,3
1793,7:31:43 PM,343,55.57,4
3825,2:29:12 PM,64,38.73,1
3825,6:27:58 PM,165,27.97,2
2481,9:48:45 AM,26,28.6,1
4637,3:56:19 PM,71,17.66,1
4637,8:54:28 PM,162,23.89,2
4637,6:31:15 PM,260,116.28,3
1622,3:54:46 PM,100,18.1,1
1622,5:54:29 PM,27,65.8,2
1622,8:05:00 PM,160,134.6,3
1622,12:35:51 PM,131,198.95,4
1622,5:53:21 PM,339,159.89,5
2290,8:43:11 PM,86,23.76,1
3053,8:21:29 PM,61,43.99,1
3053,10:14:13 AM,227,99.21,2
3053,3:22:05 PM,35,37.1,3
3053,6:34:24 PM,403,43.52,4
3255,1:12:50 PM,92,41.71,1
3255,6:43:14 PM,210,69.93,2
3255,7:14:00 PM,291,69.82,3
3255,4:31:31 PM,390,69.66,4
3255,6:20:03 PM,174,104.92,5
3255,12:32:57 PM,345,94.98,6
669,6:58:43 PM,79,47.2,1
669,12:43:00 PM,133,78.12,2
669,9:30:55 AM,107,146.08,3
669,1:33:37 PM,62,90.96,4
669,5:05:11 PM,392,140.36,5
669,3:10:44 PM,645,260.06,6
1181,6:13:12 PM,96,45.73,1
1181,12:41:36 PM,188,62.11,2
1181,2:24:05 PM,124,36.31,3
1181,2:03:30 PM,77,156.93,4
1181,6:26:39 PM,243,154.99,5
1181,5:00:51 PM,406,208.3,6
1689,8:05:01 PM,103,41.98,1
1689,3:59:52 PM,65,90.16,2
1689,12:45:03 PM,231,138.04,3
76,11:05:33 AM,11,10.54,1
76,7:00:05 PM,106,29.89,2
4640,4:17:44 PM,65,27.02,1
4640,7:21:59 PM,168,56.62,2
3433,1:04:12 PM,105,41.65,1
3433,12:04:17 PM,33,83.38,2
3456,2:08:06 PM,36,27.19,1
3456,9:04:14 AM,150,90.65,2
3456,4:30:20 PM,182,34.7,3
3456,3:26:18 PM,287,144.21,4
3456,9:03:26 AM,316,175.9,5
3456,3:34:32 PM,380,157.97,6
3771,2:59:37 PM,103,47.98,1
3771,9:26:12 AM,177,66.6,2
3771,8:14:25 PM,151,86.72,3
3771,3:48:30 PM,308,116.31,4
3771,6:59:21 PM,302,100.83,5
3771,1:09:14 PM,627,285.16,6
3771,2:14:20 PM,480,80.52,7
3905,2:13:03 PM,94,42.42,1
3905,3:41:52 PM,57,31.11,2
3905,1:50:14 PM,276,38.64,3
2099,6:11:42 PM,59,34.14,1
2099,6:02:26 PM,115,45.39,2
2099,2:25:53 PM,338,60.91,3
2099,3:15:23 PM,280,163.99,4
2099,9:01:30 AM,469,65.91,5
2099,6:10:16 PM,524,225.7,6
2099,4:09:57 PM,575,297.53,7
1612,7:26:01 PM,114,16.21,1
1612,9:56:57 AM,47,71.15,2
1612,3:20:25 PM,110,117.86,3
1612,11:09:38 AM,307,58.49,4
900,4:12:09 PM,45,23.32,1
900,3:57:02 PM,85,64.93,2
900,7:28:40 PM,336,141.91,3
900,12:22:27 PM,265,195.21,4
900,3:36:54 PM,464,110.91,5
1028,2:44:38 PM,95,38.57,1
2634,10:10:41 AM,62,36.52,1
2634,11:38:39 AM,27,68.28,2
2634,5:59:36 PM,242,112.74,3
2634,1:53:09 PM,216,124.22,4
2634,2:29:31 PM,548,207.04,5
2634,12:22:15 PM,466,292.9,6
1303,7:52:20 PM,96,48.09,1
2767,3:29:23 PM,55,43.76,1
2767,2:39:22 PM,61,95.07,2
2767,1:49:39 PM,256,92.73,3
2767,12:36:49 PM,229,88.12,4
4347,1:53:09 PM,44,39.33,1
4347,9:06:22 AM,228,84.73,2
4347,4:33:46 PM,236,68.41,3
4347,10:07:44 AM,429,155.86,4
1962,7:52:59 PM,119,10.18,1
1962,7:20:44 PM,152,61.15,2
1962,2:34:32 PM,180,45.88,3
1962,11:33:11 AM,89,65.29,4
1962,5:13:06 PM,210,205.19,5
818,2:57:38 PM,17,37.06,1
745,2:03:49 PM,23,23.33,1
745,4:00:30 PM,85,88.18,2
745,6:31:34 PM,281,130.96,3
745,4:49:07 PM,389,149.43,4
2263,8:55:10 PM,75,17.52,1
1238,9:58:25 AM,86,39.44,1
1238,10:16:25 AM,205,90.06,2
1238,3:03:03 PM,138,78.23,3
1238,7:28:19 PM,318,153.19,4
1238,10:24:45 AM,281,122.34,5
1238,12:14:00 PM,693,137.34,6
1238,11:34:17 AM,628,214.59,7
583,12:56:28 PM,60,18.1,1
583,3:36:32 PM,143,93.85,2
3436,1:39:48 PM,12,38.54,1
3436,2:23:53 PM,51,32.85,2
3436,7:18:56 PM,38,74.32,3
3436,7:37:03 PM,110,152.86,4
3436,5:36:17 PM,304,91.67,5
2763,7:32:50 PM,52,12.88,1
3253,11:07:09 AM,79,40.46,1
3253,9:07:01 AM,52,68.73,2
3253,2:10:09 PM,32,109.16,3
3253,9:03:31 AM,54,195.81,4
3253,6:32:52 PM,170,54.37,5
3253,4:32:15 PM,286,168.75,6
3896,2:34:05 PM,116,38.64,1
3896,7:04:19 PM,184,23.4,2
3197,1:23:19 PM,63,44.24,1
1369,1:40:27 PM,120,42.09,1
1369,3:02:38 PM,58,88.16,2
1369,1:40:50 PM,33,103.79,3
1369,4:30:50 PM,403,84.61,4
807,12:21:22 PM,38,42.27,1
807,1:03:47 PM,40,49.2,2
807,8:01:10 PM,241,109.35,3
807,9:10:28 AM,164,53.67,4
807,1:12:22 PM,100,221.67,5
807,11:57:35 AM,521,200.28,6
807,9:16:37 AM,86,321.19,7
2263,4:59:59 PM,75,10.33,1
2263,1:20:34 PM,203,53.68,2
2263,12:50:56 PM,126,112.43,3
2263,8:28:03 PM,456,123.79,4
2263,1:03:39 PM,306,50.67,5
2263,2:29:52 PM,471,196.1,6
3663,5:32:35 PM,78,42.2,1
3663,5:48:39 PM,46,64.17,2
3663,8:36:27 PM,119,134.17,3
3663,6:32:00 PM,307,156.36,4
3663,6:40:39 PM,481,239.95,5
3663,12:25:43 PM,179,269.0,6
4826,11:18:34 AM,96,16.22,1
2839,5:15:46 PM,35,30.24,1
2839,6:21:44 PM,127,43.97,2
2839,2:33:20 PM,130,52.24,3
2839,1:54:43 PM,66,56.29,4
2839,12:03:36 PM,486,189.93,5
2839,5:44:37 PM,424,209.63,6
4808,6:13:08 PM,60,34.13,1
4808,1:27:55 PM,85,53.22,2
4808,10:21:49 AM,166,74.35,3
4808,9:33:27 AM,474,106.46,4
4808,3:07:43 PM,253,134.15,5
1936,11:05:55 AM,80,12.59,1
1936,1:21:15 PM,132,75.97,2
1936,4:50:53 PM,355,108.05,3
4249,1:20:37 PM,60,45.69,1
4249,1:43:57 PM,207,92.42,2
4249,10:16:29 AM,146,145.03,3
4249,12:53:21 PM,464,77.89,4
4249,7:02:40 PM,50,170.94,5
4249,11:32:02 AM,311,240.7,6
4249,4:49:20 PM,682,78.19,7
1766,4:31:43 PM,35,10.82,1
1766,3:15:09 PM,194,76.53,2
1766,2:55:11 PM,106,30.94,3
1766,3:24:53 PM,327,43.89,4
2523,11:24:32 AM,25,30.42,1
2523,5:35:16 PM,167,86.58,2
2523,11:56:01 AM,295,126.06,3
2523,10:19:54 AM,101,85.21,4
2523,11:17:39 AM,591,163.84,5
2523,11:05:20 AM,699,206.02,6
2180,9:29:18 AM,108,18.69,1
2180,3:30:32 PM,30,23.8,2
2180,6:16:12 PM,175,88.57,3
2180,8:35:06 PM,230,155.24,4
2180,10:53:06 AM,245,162.82,5
1731,9:51:47 AM,52,20.6,1
1731,7:53:31 PM,224,65.63,2
1731,7:07:38 PM,312,118.85,3
1731,10:04:05 AM,232,173.13,4
292,8:29:02 PM,71,16.19,1
292,12:46:28 PM,139,78.29,2
292,4:10:39 PM,245,37.33,3
292,9:51:41 AM,77,75.38,4
1133,8:07:06 PM,103,10.32,1
4163,5:38:34 PM,55,12.68,1
4163,1:29:01 PM,178,93.45,2
4163,6:13:55 PM,204,84.27,3
1430,1:47:59 PM,91,20.02,1
1430,3:35:49 PM,25,86.61,2
1430,2:43:00 PM,276,78.41,3
1430,8:36:44 PM,117,176.94,4
1430,7:40:54 PM,366,71.59,5
1430,7:41:58 PM,76,296.53,6
1288,9:02:29 AM,63,46.32,1
2712,11:28:36 AM,110,23.87,1
2712,9:41:45 AM,155,64.28,2
2712,1:37:17 PM,97,82.91,3
2751,4:49:07 PM,79,27.31,1
2751,4:38:54 PM,95,67.25,2
2751,4:40:04 PM,214,49.18,3
3524,6:58:53 PM,93,37.25,1
3524,5:25:25 PM,27,73.43,2
1976,4:49:58 PM,66,36.22,1
1976,4:18:53 PM,200,57.41,2
1976,1:58:41 PM,143,74.75,3
1976,2:43:51 PM,427,196.23,4
1976,1:27:45 PM,337,95.37,5
1976,7:34:10 PM,137,185.38,6
1922,6:15:07 PM,59,22.81,1
1922,10:00:03 AM,78,52.47,2
1922,9:27:05 AM,149,115.34,3
1922,9:39:05 AM,169,96.64,4
2064,5:08:13 PM,85,11.43,1
2064,10:19:10 AM,31,68.92,2
2064,10:09:57 AM,291,31.81,3
2064,11:48:48 AM,144,64.59,4
1102,6:51:20 PM,115,34.8,1
1102,5:44:13 PM,22,46.08,2
1102,6:52:20 PM,226,115.42,3
3461,3:52:25 PM,83,30.21,1
3461,11:57:29 AM,149,70.63,2
2353,11:18:10 AM,117,18.85,1
2353,3:05:22 PM,148,87.42,2
2353,4:50:53 PM,314,93.76,3
2353,6:30:08 PM,317,168.89,4
2353,2:14:08 PM,376,206.18,5
2189,9:17:05 AM,29,49.24,1
2189,7:10:36 PM,78,37.47,2
2189,4:27:34 PM,37,102.44,3
3975,12:05:23 PM,46,19.57,1
3975,7:41:18 PM,198,80.71,2
3975,6:54:52 PM,58,65.97,3
1601,12:19:13 PM,83,48.0,1
1601,10:28:51 AM,238,77.67,2
1601,10:31:08 AM,245,112.65,3
595,2:52:26 PM,38,37.42,1
595,4:01:21 PM,100,73.34,2
595,5:42:28 PM,150,67.02,3
2287,10:18:04 AM,28,15.73,1
2287,4:37:39 PM,58,29.77,2
2287,4:04:51 PM,86,70.08,3
2287,11:43:54 AM,432,197.59,4
2287,2:20:03 PM,132,192.53,5
2820,2:33:10 PM,117,19.34,1
2820,12:14:25 PM,42,67.25,2
4591,12:44:19 PM,82,36.57,1
4591,12:17:06 PM,184,50.13,2
4591,11:49:19 AM,260,51.52,3
4591,10:00:50 AM,143,164.43,4
4591,4:43:56 PM,227,79.29,5
4591,5:28:20 PM,588,112.14,6
4591,7:43:45 PM,572,166.64,7
81,7:47:37 PM,60,40.63,1
81,8:51:49 PM,156,84.68,2
81,6:05:08 PM,72,46.83,3
81,1:42:26 PM,270,62.92,4
81,3:11:58 PM,327,198.94,5
81,11:01:49 AM,321,90.95,6
4468,3:49:16 PM,70,37.42,1
4468,8:18:04 PM,40,92.74,2
4468,1:44:31 PM,356,122.42,3
4468,3:48:32 PM,100,154.79,4
4460,2:14:09 PM,25,35.45,1
4460,4:45:03 PM,198,37.07,2
4460,5:56:28 PM,207,114.58,3
4460,3:15:00 PM,427,64.08,4
4460,12:23:14 PM,563,136.81,5
4460,1:55:18 PM,398,206.04,6
4460,6:02:10 PM,110,213.76,7
3926,3:54:01 PM,66,42.96,1
3926,11:03:54 AM,112,80.87,2
3926,7:00:46 PM,270,130.15,3
3926,6:09:09 PM,296,78.37,4
3926,3:30:35 PM,74,141.17,5
1273,4:49:24 PM,29,14.7,1
1273,9:01:26 AM,162,88.42,2
1273,9:11:54 AM,121,130.79,3
1273,7:57:09 PM,472,42.66,4
1273,7:10:45 PM,547,70.66,5
3871,4:17:25 PM,11,19.83,1
3871,6:10:30 PM,149,63.45,2
3871,12:44:34 PM,263,35.1,3
3871,2:32:17 PM,91,89.49,4
3871,8:02:00 PM,184,99.35,5
3871,11:11:21 AM,98,136.26,6
1115,3:29:40 PM,115,29.03,1
3055,8:01:44 PM,87,48.01,1
3055,11:28:43 AM,139,81.58,2
3055,1:00:03 PM,354,89.87,3
3055,7:23:07 PM,396,110.56,4
3055,1:06:53 PM,449,102.72,5
2245,7:45:28 PM,59,28.49,1
2245,1:52:16 PM,52,99.79,2
2245,3:15:24 PM,239,107.38,3
2245,10:55:13 AM,289,86.58,4
2245,12:03:26 PM,381,237.37,5
2245,12:59:18 PM,422,72.36,6
3819,11:48:26 AM,77,44.35,1
3819,6:54:16 PM,234,22.61,2
3819,3:32:03 PM,296,124.5,3
326,3:16:50 PM,39,31.98,1
326,7:48:21 PM,156,99.51,2
449,8:36:04 PM,104,22.63,1
449,9:03:04 AM,173,37.91,2
449,3:23:35 PM,237,133.51,3
449,6:58:41 PM,161,164.25,4
449,2:58:11 PM,222,142.21,5
449,11:24:21 AM,533,226.58,6
449,5:34:14 PM,431,170.3,7
4093,6:41:28 PM,117,41.19,1
4093,7:25:31 PM,143,81.26,2
4093,1:57:09 PM,303,42.21,3
2210,2:35:43 PM,15,37.85,1
2210,12:39:45 PM,219,87.26,2
2210,1:30:00 PM,139,57.22,3
2210,4:57:01 PM,316,150.61,4
2210,5:14:53 PM,138,222.26,5
2210,12:21:06 PM,707,114.5,6
2210,10:55:50 AM,88,137.21,7
812,8:58:46 PM,36,25.85,1
812,12:04:32 PM,180,54.28,2
812,9:08:14 AM,273,51.88,3
812,6:56:19 PM,314,55.17,4
812,8:45:01 PM,459,167.53,5
2538,12:34:29 PM,91,23.25,1
4570,7:38:04 PM,89,40.26,1
4570,10:39:19 AM,111,76.55,2
4570,11:43:43 AM,206,74.09,3
4570,6:17:04 PM,269,168.13,4
4570,12:08:23 PM,589,153.62,5
1237,9:16:21 AM,36,28.9,1
4722,5:07:32 PM,82,33.04,1
4722,12:22:21 PM,82,94.61,2
4722,1:31:05 PM,48,80.06,3
4722,3:27:45 PM,271,105.26,4
4722,2:05:51 PM,117,87.77,5
4722,5:00:53 PM,497,219.11,6
4722,11:00:54 AM,702,168.6,7
2966,8:20:46 PM,62,46.65,1
2966,11:02:27 AM,171,73.73,2
2966,7:52:52 PM,240,60.25,3
2966,9:30:17 AM,182,168.79,4
2966,11:40:59 AM,259,223.28,5
2966,4:02:55 PM,435,279.38,6
2267,5:07:51 PM,13,32.35,1
2267,1:39:01 PM,138,20.38,2
2267,8:02:10 PM,282,125.88,3
2267,1:17:28 PM,340,74.27,4
2267,10:15:32 AM,180,184.04,5
2267,9:40:30 AM,533,235.55,6
2267,8:33:20 PM,484,89.98,7
713,8:23:02 PM,110,43.86,1
713,7:48:06 PM,215,84.74,2
713,5:27:38 PM,277,132.49,3
713,10:36:43 AM,439,86.04,4
713,1:03:46 PM,553,230.63,5
713,7:49:23 PM,323,164.96,6
1981,3:24:51 PM,73,46.18,1
2838,3:26:55 PM,28,49.94,1
2838,1:18:30 PM,193,69.86,2
2838,7:11:17 PM,49,73.37,3
2838,5:47:56 PM,241,93.66,4
2838,8:40:36 PM,183,57.87,5
2838,2:34:08 PM,584,127.35,6
2838,1:55:52 PM,519,321.32,7
3163,2:12:41 PM,76,10.97,1
3163,10:53:08 AM,181,55.89,2
3163,1:41:56 PM,262,66.03,3
3163,6:32:23 PM,230,48.79,4
3163,8:33:29 PM,225,248.34,5
3523,8:59:29 PM,88,14.27,1
3523,11:06:34 AM,182,40.77,2
3523,8:24:47 PM,245,82.65,3
3523,12:40:01 PM,406,134.94,4
3523,4:19:31 PM,274,91.41,5
3523,9:08:45 AM,402,215.82,6
395,11:45:31 AM,43,10.96,1
395,8:10:17 PM,206,54.63,2
395,5:19:47 PM,184,86.68,3
395,12:45:43 PM,124,105.86,4
395,1:10:24 PM,516,189.36,5
395,2:24:30 PM,590,164.19,6
395,2:06:47 PM,511,314.08,7
1557,10:53:17 AM,55,10.98,1
1557,11:19:06 AM,51,95.68,2
1557,11:00:52 AM,83,66.83,3
1837,3:52:56 PM,112,25.08,1
1837,10:17:25 AM,129,45.11,2
1837,12:03:43 PM,65,39.3,3
1837,4:38:42 PM,267,107.34,4
1837,12:38:47 PM,523,179.63,5
1837,2:52:42 PM,714,177.2,6
2119,9:20:09 AM,109,47.25,1
2119,8:22:12 PM,235,74.04,2
2119,1:31:26 PM,148,146.67,3
2119,4:47:38 PM,240,141.24,4
2119,5:25:19 PM,434,113.38,5
2119,6:19:41 PM,442,228.89,6
2119,12:23:31 PM,594,221.69,7
2890,6:42:09 PM,109,46.16,1
2890,10:19:05 AM,223,94.05,2
2890,9:35:19 AM,133,101.29,3
2890,4:19:23 PM,267,167.82,4
2890,8:21:12 PM,188,138.79,5
2890,1:34:08 PM,204,120.87,6
2055,4:17:01 PM,38,37.88,1
4079,7:18:02 PM,102,10.22,1
4079,9:31:22 AM,49,28.48,2
4079,6:30:40 PM,207,92.18,3
4079,8:05:09 PM,100,101.04,4
4032,9:37:52 AM,22,33.41,1
4032,8:01:48 PM,111,32.49,2
2761,7:15:08 PM,23,46.6,1
2761,5:13:45 PM,239,95.59,2
2761,5:19:16 PM,139,37.07,3
2761,12:29:32 PM,246,122.1,4
2761,11:38:34 AM,393,191.34,5
2761,5:07:55 PM,634,286.88,6
2761,2:15:21 PM,76,91.75,7
4190,10:04:00 AM,98,44.26,1
4190,6:27:49 PM,40,89.27,2
4190,11:36:06 AM,253,94.62,3
4190,7:04:16 PM,269,169.19,4
4190,11:41:34 AM,198,129.63,5
4190,3:45:52 PM,523,201.92,6
4853,6:34:41 PM,11,29.16,1
4853,1:25:05 PM,217,89.68,2
4853,1:55:30 PM,75,103.97,3
4853,7:11:15 PM,159,116.88,4
4853,12:08:55 PM,68,195.69,5
4853,3:16:34 PM,130,271.37,6
4853,11:49:24 AM,512,166.38,7
4671,12:09:11 PM,111,14.78,1
4671,7:08:47 PM,211,60.31,2
4671,6:00:44 PM,60,95.4,3
4671,12:55:38 PM,285,175.17,4
4671,3:29:49 PM,349,151.28,5
872,7:04:23 PM,22,34.88,1
184,2:13:31 PM,100,26.63,1
1628,3:20:23 PM,63,40.48,1
1568,4:10:12 PM,86,36.15,1
1568,9:52:54 AM,197,64.82,2
1568,3:54:59 PM,133,71.79,3
1568,3:34:39 PM,425,42.92,4
1568,4:41:11 PM,427,151.4,5
1568,4:45:01 PM,149,76.14,6
1568,8:05:54 PM,145,109.67,7
2537,1:44:07 PM,115,18.34,1
2537,5:09:20 PM,34,57.3,2
2537,3:28:33 PM,260,102.13,3
2537,10:20:06 AM,77,175.69,4
2537,4:40:51 PM,256,86.17,5
2972,9:19:52 AM,72,31.52,1
2972,6:17:45 PM,150,20.57,2
2972,3:28:41 PM,262,144.68,3
2972,11:12:51 AM,411,101.32,4
2972,11:45:14 AM,102,230.33,5
2743,12:16:53 PM,93,19.28,1
2743,4:41:47 PM,51,83.8,2
2743,6:22:03 PM,274,85.92,3
1969,9:44:19 AM,60,25.02,1
1969,11:05:17 AM,49,31.63,2
1969,2:43:55 PM,350,69.91,3
1969,7:29:27 PM,116,92.86,4
1969,10:29:51 AM,113,65.94,5
1969,6:15:17 PM,100,183.45,6
1969,12:08:06 PM,830,294.81,7
3134,3:01:07 PM,15,36.76,1
3134,5:11:01 PM,201,84.53,2
3134,9:54:00 AM,54,36.21,3
3134,4:54:02 PM,404,182.31,4
3134,4:56:30 PM,411,114.92,5
3134,5:59:52 PM,540,109.64,6
4287,10:15:29 AM,108,41.22,1
4287,6:41:23 PM,108,97.73,2
4287,2:42:24 PM,192,139.22,3
4287,11:21:23 AM,380,47.67,4
4287,10:50:50 AM,489,193.57,5
2720,7:11:07 PM,84,34.63,1
2720,5:23:24 PM,111,98.78,2
2720,1:44:00 PM,274,125.69,3
2720,1:13:28 PM,219,181.94,4
982,9:17:00 AM,94,19.72,1
436,4:02:20 PM,54,16.99,1
436,6:31:42 PM,37,97.13,2
4155,7:12:19 PM,93,23.75,1
4155,10:34:38 AM,192,31.27,2
4155,7:38:55 PM,185,132.23,3
3270,4:17:28 PM,102,40.05,1
3270,3:33:02 PM,146,59.55,2
3270,8:08:40 PM,251,60.44,3
3270,4:12:39 PM,62,120.46,4
3270,3:54:30 PM,498,225.22,5
3270,8:46:16 PM,616,175.56,6
3270,10:20:47 AM,577,218.39,7
2133,4:27:42 PM,84,13.17,1
2133,7:13:10 PM,111,22.6,2
2347,7:36:20 PM,21,12.21,1
2347,10:55:59 AM,115,65.92,2
2347,8:46:24 PM,219,147.55,3
1177,1:26:10 PM,118,34.06,1
1177,7:38:33 PM,164,61.11,2
1177,9:24:05 AM,102,101.82,3
1177,12:41:06 PM,463,71.46,4
1482,1:20:40 PM,21,28.68,1
1482,4:09:56 PM,209,60.66,2
1482,1:25:19 PM,275,127.87,3
1482,10:47:42 AM,57,87.39,4
1294,7:39:22 PM,13,24.49,1
1294,9:01:50 AM,191,84.89,2
1294,5:37:29 PM,219,112.13,3
1294,7:43:47 PM,88,105.97,4
1294,10:41:51 AM,202,128.43,5
1294,4:52:53 PM,137,261.81,6
1294,9:12:25 AM,153,113.27,7
1433,8:50:01 PM,29,20.21,1
2521,3:36:09 PM,112,28.26,1
2521,6:19:47 PM,80,49.76,2
2521,6:35:45 PM,151,129.3,3
2521,12:00:40 PM,205,187.52,4
2521,9:35:27 AM,91,217.3,5
2521,11:28:02 AM,452,138.4,6
2450,1:00:12 PM,53,41.03,1
2450,11:08:43 AM,217,29.22,2
2450,9:50:12 AM,319,80.0,3
2450,5:36:00 PM,363,98.44,4
2450,8:50:52 PM,252,98.91,5
2765,7:38:41 PM,20,37.96,1
2765,7:54:31 PM,147,99.91,2
2765,2:53:05 PM,313,42.35,3
2765,9:06:47 AM,45,117.19,4
2765,4:22:43 PM,381,73.9,5
84,6:25:14 PM,13,18.54,1
84,3:00:40 PM,208,69.66,2
84,1:39:12 PM,108,58.93,3
1716,10:57:56 AM,16,18.02,1
1716,6:12:41 PM,53,32.49,2
1716,5:58:10 PM,320,48.64,3
1716,3:39:58 PM,77,116.09,4
1716,8:14:03 PM,167,84.59,5
1716,11:38:34 AM,519,106.25,6
1716,12:24:59 PM,142,202.08,7
3043,9:42:20 AM,39,46.52,1
3043,12:05:00 PM,203,25.3,2
3043,8:08:26 PM,81,114.27,3
369,3:03:11 PM,10,26.79,1
369,4:33:37 PM,66,92.81,2
369,12:34:10 PM,291,86.98,3
369,9:41:10 AM,225,95.54,4
80,3:59:13 PM,21,17.45,1
80,1:36:34 PM,140,72.38,2
80,6:20:31 PM,36,74.22,3
80,8:15:36 PM,57,102.64,4
974,10:38:13 AM,120,26.09,1
974,8:10:01 PM,45,96.67,2
974,2:39:54 PM,332,48.92,3
974,7:01:20 PM,379,112.98,4
974,3:27:15 PM,498,116.51,5
974,8:05:15 PM,351,81.23,6
974,12:22:21 PM,805,333.35,7
4693,10:48:11 AM,52,44.79,1
4693,5:55:13 PM,211,33.85,2
4693,10:56:52 AM,179,95.8,3
4693,11:38:21 AM,250,188.36,4
2973,3:52:10 PM,24,47.25,1
2973,6:39:13 PM,104,36.5,2
2973,2:16:02 PM,244,81.32,3
2973,1:09:03 PM,78,84.53,4
2908,5:12:10 PM,90,22.83,1
2908,12:07:12 PM,187,39.77,2
2908,4:16:24 PM,114,147.18,3
2908,7:49:52 PM,384,53.73,4
2908,8:25:17 PM,237,129.4,5
2908,7:24:43 PM,694,202.49,6
2908,9:12:38 AM,356,317.4,7
1867,1:07:51 PM,66,14.19,1
1867,7:54:57 PM,106,75.36,2
1867,11:18:37 AM,129,119.17,3
1867,5:29:27 PM,63,153.08,4
1867,2:12:48 PM,130,102.03,5
1867,4:48:29 PM,146,272.46,6
3802,3:11:46 PM,104,42.97,1
3802,8:58:02 PM,163,78.78,2
4619,5:06:01 PM,29,30.97,1
2924,12:05:09 PM,85,37.03,1
2924,5:29:50 PM,117,30.13,2
2924,1:25:35 PM,58,89.15,3
2924,1:39:51 PM,207,157.28,4
2924,2:47:14 PM,499,137.77,5
2924,7:56:43 PM,272,239.04,6
2924,6:58:35 PM,323,174.82,7
4932,2:57:55 PM,15,18.21,1
4932,4:45:24 PM,174,86.33,2
1133,8:16:47 PM,43,36.23,1
2702,12:25:34 PM,12,20.01,1
2702,11:12:41 AM,239,68.6,2
2702,3:57:08 PM,314,73.99,3
3866,8:37:53 PM,114,37.85,1
3866,3:43:16 PM,85,85.01,2
3866,6:19:47 PM,141,135.62,3
3866,5:23:50 PM,390,132.04,4
3866,12:19:56 PM,81,102.1,5
4555,8:43:31 PM,22,14.33,1
2839,2:00:50 PM,33,14.0,1
283,10:11:18 AM,77,25.29,1
179,2:30:20 PM,47,11.98,1
179,4:12:36 PM,82,56.88,2
179,9:35:27 AM,286,54.73,3
179,5:17:14 PM,205,173.83,4
179,8:35:14 PM,222,190.46,5
179,9:43:04 AM,430,209.05,6
3869,9:34:01 AM,106,14.2,1
1795,2:00:08 PM,52,16.92,1
1795,2:32:19 PM,96,81.05,2
1795,10:31:16 AM,219,53.8,3
1795,10:47:16 AM,98,67.42,4
1795,3:02:03 PM,592,207.64,5
1795,2:19:17 PM,675,100.75,6
1209,6:43:28 PM,33,15.26,1
1209,4:26:35 PM,176,37.47,2
1209,1:26:30 PM,191,62.06,3
1209,7:36:57 PM,370,59.26,4
2277,1:09:42 PM,62,43.68,1
2277,9:45:06 AM,225,95.55,2
2277,9:15:40 AM,217,45.16,3
2277,2:48:18 PM,435,87.61,4
2277,2:42:42 PM,400,232.39,5
2277,2:32:55 PM,127,157.52,6
882,3:03:40 PM,27,40.54,1
882,1:51:03 PM,57,92.83,2
882,5:55:45 PM,55,114.79,3
882,7:29:51 PM,137,118.82,4
882,5:46:12 PM,475,57.68,5
